dataset,fold,method,first_order_diff_used,train_accuracy,train_auc,test_accuracy,test_auc
auslan2,0,storm minirocket,0,0.6833333333333333,0.9583676268861452,0.7,0.9388888888888888
auslan2,0,storm multirocket,0,0.6666666666666666,0.9412208504801098,0.7,0.95
auslan2,0,storm multirocket,1,0.5444444444444444,0.918415637860082,0.7,0.8972222222222223
auslan2,1,storm minirocket,0,0.6666666666666666,0.9469135802469136,0.75,0.9388888888888888
auslan2,1,storm multirocket,0,0.6722222222222223,0.9462620027434844,0.75,0.95
auslan2,1,storm multirocket,1,0.55,0.9121742112482852,0.65,0.9222222222222224
auslan2,2,storm minirocket,0,0.8333333333333334,0.9807613168724278,0.65,0.9027777777777778
auslan2,2,storm multirocket,0,0.6055555555555555,0.9351851851851852,0.6,0.9166666666666666
auslan2,2,storm multirocket,1,0.5222222222222223,0.9205075445816188,0.55,0.8916666666666667
auslan2,3,storm minirocket,0,0.6333333333333333,0.9489026063100136,0.6,0.8472222222222222
auslan2,3,storm multirocket,0,0.7555555555555555,0.9592592592592594,0.6,0.8388888888888889
auslan2,3,storm multirocket,1,0.6944444444444444,0.9552469135802468,0.6,0.8888888888888888
auslan2,4,storm minirocket,0,0.7444444444444445,0.9655349794238683,0.65,0.9166666666666666
auslan2,4,storm multirocket,0,0.65,0.9416666666666668,0.6,0.9166666666666666
auslan2,4,storm multirocket,1,0.6111111111111112,0.9271947873799724,0.55,0.9138888888888888
auslan2,5,storm minirocket,0,0.8166666666666667,0.975925925925926,0.6,0.8277777777777777
auslan2,5,storm multirocket,0,0.7055555555555556,0.956241426611797,0.55,0.8194444444444444
auslan2,5,storm multirocket,1,0.7166666666666667,0.9560356652949248,0.6,0.8305555555555556
auslan2,6,storm minirocket,0,0.5055555555555555,0.9033607681755832,0.6,0.9083333333333332
auslan2,6,storm multirocket,0,0.7,0.9467764060356652,0.65,0.9277777777777778
auslan2,6,storm multirocket,1,0.55,0.9037037037037036,0.65,0.8833333333333333
auslan2,7,storm minirocket,0,0.7555555555555555,0.9694787379972564,0.55,0.8416666666666667
auslan2,7,storm multirocket,0,0.7722222222222223,0.9688271604938272,0.55,0.85
auslan2,7,storm multirocket,1,0.55,0.8919753086419754,0.5,0.775
auslan2,8,storm minirocket,0,0.8222222222222222,0.9801783264746228,0.8,0.9527777777777776
auslan2,8,storm multirocket,0,0.6111111111111112,0.9376200274348422,0.75,0.9222222222222224
auslan2,8,storm multirocket,1,0.5611111111111111,0.9000685871056242,0.7,0.8805555555555555
auslan2,9,storm minirocket,0,0.5277777777777778,0.8988683127572014,0.5,0.8888888888888888
auslan2,9,storm multirocket,0,0.6166666666666667,0.9405349794238682,0.55,0.8833333333333333
auslan2,9,storm multirocket,1,0.6222222222222222,0.9360082304526752,0.6,0.8861111111111111
blocks,0,storm minirocket,0,1.0,1.0,1.0,1.0
blocks,0,storm multirocket,0,1.0,1.0,1.0,1.0
blocks,0,storm multirocket,1,0.9789473684210528,1.0,1.0,1.0
blocks,1,storm minirocket,0,0.9840425531914894,1.0,1.0,1.0
blocks,1,storm multirocket,0,0.9787234042553192,1.0,1.0,1.0
blocks,1,storm multirocket,1,0.973404255319149,1.0,1.0,1.0
blocks,2,storm minirocket,0,1.0,1.0,1.0,1.0
blocks,2,storm multirocket,0,1.0,1.0,1.0,1.0
blocks,2,storm multirocket,1,0.9842105263157894,0.9999265138154028,1.0,1.0
blocks,3,storm minirocket,0,1.0,1.0,1.0,1.0
blocks,3,storm multirocket,0,1.0,1.0,1.0,1.0
blocks,3,storm multirocket,1,0.973404255319149,1.0,1.0,1.0
blocks,4,storm minirocket,0,0.9842105263157894,0.9897048104956268,1.0,0.9821428571428572
blocks,4,storm multirocket,0,1.0,1.0,1.0,1.0
blocks,4,storm multirocket,1,1.0,1.0,1.0,1.0
blocks,5,storm minirocket,0,1.0,1.0,1.0,1.0
blocks,5,storm multirocket,0,1.0,1.0,1.0,1.0
blocks,5,storm multirocket,1,0.9840425531914894,0.9993386243386244,1.0,1.0
blocks,6,storm minirocket,0,0.9894736842105264,1.0,1.0,1.0
blocks,6,storm multirocket,0,1.0,1.0,1.0,1.0
blocks,6,storm multirocket,1,0.9894736842105264,1.0,1.0,1.0
blocks,7,storm minirocket,0,0.9627659574468084,1.0,1.0,1.0
blocks,7,storm multirocket,0,0.9840425531914894,1.0,1.0,1.0
blocks,7,storm multirocket,1,1.0,1.0,1.0,1.0
blocks,8,storm minirocket,0,0.9789473684210528,1.0,1.0,1.0
blocks,8,storm multirocket,0,0.9842105263157894,1.0,1.0,1.0
blocks,8,storm multirocket,1,0.9947368421052633,1.0,1.0,1.0
blocks,9,storm minirocket,0,1.0,1.0,1.0,1.0
blocks,9,storm multirocket,0,1.0,1.0,1.0,1.0
blocks,9,storm multirocket,1,0.9680851063829788,0.9980912434616138,1.0,1.0
context,0,storm minirocket,0,0.9862385321100916,1.0,1.0,1.0
context,0,storm multirocket,0,0.9587155963302753,0.9977505165289255,1.0,1.0
context,0,storm multirocket,1,0.9862385321100916,0.999090909090909,1.0,1.0
context,1,storm minirocket,0,0.9861111111111112,0.9998627636560304,1.0,1.0
context,1,storm multirocket,0,0.925925925925926,0.9953035424553812,1.0,0.9975
context,1,storm multirocket,1,0.9861111111111112,0.999972958355868,1.0,1.0
context,2,storm minirocket,0,0.9953488372093025,0.999972958355868,1.0,1.0
context,2,storm multirocket,0,0.9534883720930232,0.9972417522985396,1.0,1.0
context,2,storm multirocket,1,0.9813953488372092,0.9944792981191034,1.0,1.0
context,3,storm minirocket,0,0.9953703703703703,0.9998708010335916,1.0,1.0
context,3,storm multirocket,0,0.9953703703703703,0.9999471185625864,1.0,1.0
context,3,storm multirocket,1,0.9722222222222222,0.9947895258698396,1.0,1.0
context,4,storm minirocket,0,0.9906976744186048,0.999972958355868,1.0,1.0
context,4,storm multirocket,0,0.9953488372093025,1.0,1.0,1.0
context,4,storm multirocket,1,0.9953488372093025,1.0,1.0,1.0
context,5,storm minirocket,0,0.9587155963302753,0.999919938016529,1.0,1.0
context,5,storm multirocket,0,0.9908256880733946,1.0,0.9545454545454546,1.0
context,5,storm multirocket,1,1.0,1.0,0.9545454545454546,0.98
context,6,storm minirocket,0,0.949074074074074,0.9991035694970254,1.0,1.0
context,6,storm multirocket,0,0.9814814814814816,0.9998708010335916,1.0,1.0
context,6,storm multirocket,1,0.925925925925926,0.9963825040562464,1.0,1.0
context,7,storm minirocket,0,0.986046511627907,0.999972958355868,1.0,1.0
context,7,storm multirocket,0,1.0,1.0,1.0,1.0
context,7,storm multirocket,1,0.9674418604651164,0.9960075439253372,1.0,1.0
context,8,storm minirocket,0,0.9953703703703703,0.9999741602067184,1.0,1.0
context,8,storm multirocket,0,0.9953703703703703,1.0,1.0,1.0
context,8,storm multirocket,1,0.9861111111111112,0.9963161769124452,1.0,1.0
context,9,storm minirocket,0,1.0,1.0,1.0,1.0
context,9,storm multirocket,0,0.9488372093023256,0.999532896044524,1.0,1.0
context,9,storm multirocket,1,0.9953488372093025,1.0,1.0,1.0
hepatitis,0,storm minirocket,0,0.8975501113585747,0.8964830108057027,0.8571428571428571,0.8482758620689655
hepatitis,0,storm multirocket,0,0.8797327394209354,0.8780352520645878,0.8979591836734694,0.8982758620689655
hepatitis,0,storm multirocket,1,0.8638392857142857,0.8480335454019664,0.9,0.88752052545156
hepatitis,1,storm minirocket,0,0.8616071428571429,0.8559645324260233,0.92,0.9083333333333332
hepatitis,1,storm multirocket,0,0.9620535714285714,0.9543973605526342,0.94,0.925
hepatitis,1,storm multirocket,1,0.8683035714285714,0.847252294050933,0.88,0.85
hepatitis,2,storm minirocket,0,0.910913140311804,0.9034985003492338,0.8571428571428571,0.8482758620689655
hepatitis,2,storm multirocket,0,0.8752783964365256,0.8623402769218127,0.8571428571428571,0.8327586206896551
hepatitis,2,storm multirocket,1,0.8752783964365256,0.8572250297875836,0.8367346938775511,0.8232758620689656
hepatitis,3,storm minirocket,0,0.9105145413870246,0.9030167945262284,0.9215686274509804,0.911904761904762
hepatitis,3,storm multirocket,0,0.977628635346756,0.9742483931163176,0.9803921568627452,0.9761904761904762
hepatitis,3,storm multirocket,1,0.7874720357941835,0.7510574331329049,0.7843137254901961,0.7380952380952381
hepatitis,4,storm minirocket,0,0.9443207126948776,0.9325465302600764,0.8367346938775511,0.8232758620689656
hepatitis,4,storm multirocket,0,0.8752783964365256,0.8572250297875836,0.8367346938775511,0.8232758620689656
hepatitis,4,storm multirocket,1,0.6636971046770601,0.6496672007888574,0.7755102040816326,0.7560344827586206
hepatitis,5,storm minirocket,0,0.8482142857142857,0.8404165377874009,0.86,0.8583333333333334
hepatitis,5,storm multirocket,0,0.8816964285714286,0.8746365604701516,0.9,0.8916666666666667
hepatitis,5,storm multirocket,1,0.8303571428571429,0.8109495824311785,0.92,0.9083333333333332
hepatitis,6,storm minirocket,0,0.9888392857142856,0.9879988432620012,0.92,0.9113300492610836
hepatitis,6,storm multirocket,0,0.8638392857142857,0.8480335454019664,0.9,0.88752052545156
hepatitis,6,storm multirocket,1,0.8683035714285714,0.8543956043956045,0.9,0.8940886699507389
hepatitis,7,storm minirocket,0,0.9665178571428572,0.9615527373956078,0.9,0.8833333333333333
hepatitis,7,storm multirocket,0,0.9955357142857144,0.9962264150943396,0.86,0.8583333333333334
hepatitis,7,storm multirocket,1,0.9040178571428572,0.8858954531394989,0.84,0.8083333333333333
hepatitis,8,storm minirocket,0,0.8997772828507795,0.8864271334072887,0.8367346938775511,0.8077586206896552
hepatitis,8,storm multirocket,0,0.8106904231625836,0.7848103866222934,0.8367346938775511,0.8077586206896552
hepatitis,8,storm multirocket,1,0.8106904231625836,0.7848103866222934,0.8367346938775511,0.8077586206896552
hepatitis,9,storm minirocket,0,0.9865771812080536,0.9852374041053288,0.8627450980392157,0.861904761904762
hepatitis,9,storm multirocket,0,0.9865771812080536,0.984376943810906,0.8823529411764706,0.8928571428571428
hepatitis,9,storm multirocket,1,0.9619686800894854,0.9541571635911258,0.8823529411764706,0.8857142857142857
musekey,0,storm minirocket,0,0.8888888888888888,0.9951243514045448,0.75,0.978713768115942
musekey,0,storm multirocket,0,0.8302469135802469,0.99611401860798,0.6388888888888888,0.9402173913043478
musekey,0,storm multirocket,1,0.8179012345679012,0.995001341921632,0.6666666666666666,0.9497282608695652
musekey,1,storm minirocket,0,0.8734567901234568,0.9958288602612276,0.8611111111111112,0.991394927536232
musekey,1,storm multirocket,0,0.8888888888888888,0.9970980944712828,0.7777777777777778,0.9746376811594204
musekey,1,storm multirocket,1,0.8672839506172839,0.996656378600823,0.7777777777777778,0.980072463768116
musekey,2,storm minirocket,0,0.9444444444444444,0.99855743424584,0.7777777777777778,0.9746376811594204
musekey,2,storm multirocket,0,0.9012345679012346,0.9968297101449276,0.6666666666666666,0.9746376811594204
musekey,2,storm multirocket,1,0.7777777777777778,0.9896839774557166,0.6111111111111112,0.946105072463768
musekey,3,storm minirocket,0,0.9290123456790124,0.9982163624977634,0.8055555555555556,0.958786231884058
musekey,3,storm multirocket,0,0.7870370370370371,0.9948000536768652,0.7777777777777778,0.958786231884058
musekey,3,storm multirocket,1,0.6234567901234568,0.9793455895509036,0.6111111111111112,0.9298007246376812
musekey,4,storm minirocket,0,0.8672839506172839,0.9944422079083914,0.8611111111111112,0.9791666666666666
musekey,4,storm multirocket,0,0.7962962962962963,0.9937600644122384,0.7777777777777778,0.9669384057971014
musekey,4,storm multirocket,1,0.5617283950617284,0.9650205761316876,0.5555555555555556,0.9021739130434784
musekey,5,storm minirocket,0,0.8302469135802469,0.9913446054750404,0.8888888888888888,0.9918478260869564
musekey,5,storm multirocket,0,0.8425925925925926,0.9941961889425658,0.7777777777777778,0.9814311594202898
musekey,5,storm multirocket,1,0.6604938271604939,0.97624239577742,0.6388888888888888,0.9510869565217392
musekey,6,storm minirocket,0,0.8858024691358025,0.9954318751118268,0.9444444444444444,0.9968297101449276
musekey,6,storm multirocket,0,0.8672839506172839,0.996656378600823,0.7777777777777778,0.980072463768116
musekey,6,storm multirocket,1,0.7654320987654321,0.9857197173018428,0.6666666666666666,0.9664855072463768
musekey,7,storm minirocket,0,0.8395061728395061,0.9931785650384686,0.8055555555555556,0.9791666666666666
musekey,7,storm multirocket,0,0.9382716049382716,0.9992898998031848,0.8055555555555556,0.96875
musekey,7,storm multirocket,1,0.8333333333333334,0.9939669439971373,0.7222222222222222,0.9710144927536232
musekey,8,storm minirocket,0,0.9320987654320988,0.9986916264090178,0.8888888888888888,0.9619565217391304
musekey,8,storm multirocket,0,0.845679012345679,0.994783279656468,0.7777777777777778,0.9578804347826086
musekey,8,storm multirocket,1,0.6327160493827161,0.9844616657720524,0.5833333333333334,0.9447463768115942
musekey,9,storm minirocket,0,0.8888888888888888,0.9971819645732688,0.8055555555555556,0.9855072463768116
musekey,9,storm multirocket,0,0.8611111111111112,0.9944589819287888,0.75,0.9750905797101448
musekey,9,storm multirocket,1,0.6851851851851852,0.9839640365002684,0.6666666666666666,0.9714673913043478
pioneer,0,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,0,storm multirocket,0,0.9793103448275862,1.0,1.0,1.0
pioneer,0,storm multirocket,1,0.986206896551724,0.9999523264683448,1.0,1.0
pioneer,1,storm minirocket,0,0.9791666666666666,1.0,1.0,1.0
pioneer,1,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,1,storm multirocket,1,0.9861111111111112,0.9973779557589624,1.0,1.0
pioneer,2,storm minirocket,0,0.9793103448275862,0.9994755911517924,1.0,1.0
pioneer,2,storm multirocket,0,0.9655172413793104,1.0,1.0,1.0
pioneer,2,storm multirocket,1,1.0,1.0,1.0,1.0
pioneer,3,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,3,storm multirocket,0,0.9930555555555556,1.0,1.0,1.0
pioneer,3,storm multirocket,1,0.9861111111111112,1.0,1.0,1.0
pioneer,4,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,4,storm multirocket,0,0.9859154929577464,1.0,1.0,1.0
pioneer,4,storm multirocket,1,0.9929577464788732,1.0,1.0,1.0
pioneer,5,storm minirocket,0,0.993103448275862,1.0,1.0,1.0
pioneer,5,storm multirocket,0,0.9655172413793104,1.0,1.0,1.0
pioneer,5,storm multirocket,1,1.0,1.0,1.0,1.0
pioneer,6,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,6,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,6,storm multirocket,1,0.9166666666666666,0.9744469870327992,1.0,1.0
pioneer,7,storm minirocket,0,0.9655172413793104,1.0,1.0,1.0
pioneer,7,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,7,storm multirocket,1,0.8551724137931035,0.9952326468344777,1.0,1.0
pioneer,8,storm minirocket,0,0.9513888888888888,0.998951182303585,1.0,1.0
pioneer,8,storm multirocket,0,0.9791666666666666,0.9996799062874576,1.0,1.0
pioneer,8,storm multirocket,1,1.0,1.0,1.0,1.0
pioneer,9,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,9,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,9,storm multirocket,1,0.9929577464788732,1.0,1.0,1.0
skating,0,storm minirocket,0,1.0,1.0,1.0,1.0
skating,0,storm multirocket,0,1.0,1.0,1.0,1.0
skating,0,storm multirocket,1,0.9331941544885176,0.9931072964957948,0.9215686274509804,0.9826908541194256
skating,1,storm minirocket,0,1.0,1.0,1.0,1.0
skating,1,storm multirocket,0,1.0,1.0,1.0,1.0
skating,1,storm multirocket,1,0.9769392033542976,0.9983794257761098,0.981132075471698,0.9982142857142856
skating,2,storm minirocket,0,0.9979035639412998,1.0,1.0,1.0
skating,2,storm multirocket,0,1.0,1.0,1.0,1.0
skating,2,storm multirocket,1,0.981132075471698,0.9977347493119788,1.0,1.0
skating,3,storm minirocket,0,0.989517819706499,0.9997749240541288,1.0,1.0
skating,3,storm multirocket,0,0.9916142557651992,0.9998513014360674,1.0,1.0
skating,3,storm multirocket,1,0.979035639412998,0.9997725938967136,1.0,1.0
skating,4,storm minirocket,0,1.0,1.0,1.0,1.0
skating,4,storm multirocket,0,1.0,1.0,0.981132075471698,0.9967460317460318
skating,4,storm multirocket,1,0.9916142557651992,0.9998640873015872,1.0,1.0
skating,5,storm minirocket,0,1.0,1.0,0.981132075471698,0.9919444444444444
skating,5,storm multirocket,0,1.0,1.0,0.981132075471698,0.9873544973544972
skating,5,storm multirocket,1,0.9622641509433962,0.9977187966031484,0.9622641509433962,0.9934283309283308
skating,6,storm minirocket,0,1.0,1.0,0.9807692307692308,0.9986478542034098
skating,6,storm multirocket,0,0.9832635983263598,0.9992742338288992,0.9807692307692308,0.9982804232804232
skating,6,storm multirocket,1,0.9539748953974896,0.9978053162109914,0.9423076923076924,0.988940329218107
skating,7,storm minirocket,0,1.0,1.0,1.0,1.0
skating,7,storm multirocket,0,1.0,1.0,1.0,1.0
skating,7,storm multirocket,1,0.9747899159663864,0.9965280397663762,0.9629629629629628,0.9947619047619048
skating,8,storm minirocket,0,0.997907949790795,1.0,1.0,1.0
skating,8,storm multirocket,0,0.9790794979079498,0.9999706572769952,0.9807692307692308,0.9994708994708996
skating,8,storm multirocket,1,0.997907949790795,1.0,0.9807692307692308,0.9988095238095238
skating,9,storm minirocket,0,1.0,1.0,1.0,1.0
skating,9,storm multirocket,0,0.9936708860759492,0.999953867827778,1.0,1.0
skating,9,storm multirocket,1,0.9915611814345991,0.9999701362026292,0.9821428571428572,0.9991666666666668
weather,0,storm minirocket,0,0.9776422764227642,0.9997881852432716,0.9791666666666666,0.9995265151515152
weather,0,storm multirocket,0,0.934959349593496,0.9973275287076596,0.8333333333333334,0.9928977272727272
weather,0,storm multirocket,1,0.8597560975609756,0.988233014259189,0.7291666666666666,0.9715909090909092
weather,1,storm minirocket,0,0.95625,0.9997064393939394,0.95,0.9848484848484848
weather,1,storm multirocket,0,0.8875,0.9944318181818184,0.85,0.9757575757575758
weather,1,storm multirocket,1,0.7416666666666667,0.9694744318181818,0.7166666666666667,0.923939393939394
weather,2,storm minirocket,0,0.9613821138211384,0.999179781154796,0.9583333333333334,0.9739583333333334
weather,2,storm multirocket,0,0.9532520325203252,0.9992563950029744,0.8958333333333334,0.9924242424242424
weather,2,storm multirocket,1,0.8191056910569106,0.9816126764371856,0.7291666666666666,0.9356060606060606
weather,3,storm minirocket,0,0.9708333333333332,0.999280303030303,0.9,0.9836363636363634
weather,3,storm multirocket,0,0.9020833333333332,0.9917992424242424,0.8333333333333334,0.973939393939394
weather,3,storm multirocket,1,0.9708333333333332,0.999280303030303,0.9,0.9836363636363634
weather,4,storm minirocket,0,0.945121951219512,0.9989499396102608,0.8541666666666666,0.943655303030303
weather,4,storm multirocket,0,0.9491869918699188,0.999671011122528,0.8333333333333334,0.9517045454545454
weather,4,storm multirocket,1,0.5894308943089431,0.9516611684963856,0.6666666666666666,0.902935606060606
weather,5,storm minirocket,0,0.9770833333333332,0.999630681818182,0.8666666666666667,0.9766666666666668
weather,5,storm multirocket,0,0.9604166666666668,0.9993607954545456,0.85,0.98
weather,5,storm multirocket,1,0.85625,0.9943371212121213,0.7333333333333333,0.9554545454545452
weather,6,storm minirocket,0,0.9573170731707316,0.9991887945486992,1.0,0.9995265151515152
weather,6,storm multirocket,0,0.8353658536585366,0.9802741874425396,0.9166666666666666,0.9801136363636364
weather,6,storm multirocket,1,0.7703252032520326,0.973870171074216,0.8333333333333334,0.9715909090909092
weather,7,storm minirocket,0,0.9270833333333334,0.998503787878788,0.8333333333333334,0.9757575757575758
weather,7,storm multirocket,0,0.9458333333333332,0.9973153409090908,0.8333333333333334,0.9757575757575758
weather,7,storm multirocket,1,0.7520833333333333,0.9639488636363636,0.6833333333333333,0.9251515151515152
weather,8,storm minirocket,0,0.943089430894309,0.9985037766120456,0.9583333333333334,0.9957386363636364
weather,8,storm multirocket,0,0.9573170731707316,0.9987516449443872,0.8333333333333334,0.981060606060606
weather,8,storm multirocket,1,0.9573170731707316,0.9987516449443872,0.8333333333333334,0.981060606060606
weather,9,storm minirocket,0,0.98125,0.9998484848484848,0.8,0.936060606060606
weather,9,storm multirocket,0,0.9416666666666668,0.9981392045454544,0.7833333333333333,0.8812121212121212
weather,9,storm multirocket,1,0.9520833333333332,0.9979971590909092,0.75,0.8590909090909092
